188.4693935817884  88.10600653264544
194.37648305353585  74.55875588462965
200.28357252528326  89.93140967519054
206.1906619970307  45.61338070452916
212.09775146877814  14.251468922350227
217.46783280673037  -39.05218956155886
221.76389787709212  -96.54837926833886
225.52295481365866  -150.07408129988426
228.74500361642998  -206.13306083215934
231.4300442854061  -269.8152210463534
234.65209308817742  -336.4175714539497
239.48516629233444  -369.7061628985424
244.58674356338904  -350.2672113517831
247.80879236616036  -284.80475243315914
249.68832083444363  -215.91983950241274
251.2993452358293  -151.4827548102744
253.17887370411256  -87.05150716306889
256.1324184399863  -18.038457198326796
260.9654916441433  12.263689802590648
266.87258111589074  11.903915578565773
272.7796705876382  1.5956942276706059
278.68676005938556  -35.08747997120656
284.593849531133  -65.9866732823682
289.9639308690852  -51.09077045468257
294.0809932281819  35.48946846938355
292.9174756049589  -11.14268349681231
297.2135406753207  90.13782880962412
299.6300772773992  146.58322071643437
302.31511794637527  205.05873685078797
305.268662682249  262.17110842522516
309.2962236857132  320.6174393349159
314.66630502366536  349.3434831296719
319.76788229472  312.6489001611539
323.7954432981842  250.25547608171212
328.09150836854593  192.11294946303485
333.4615897064981  137.47254872952067
339.36867917824554  96.16218982047127
345.275768649993  74.98008440067133
350.3773459210476  28.380434161940798
354.13640285761414  -28.16739788343591
357.8954597941807  -85.51052730087338
362.9970370652353  -134.7852687001722
368.90412653698274  -168.92349130845457
374.8112160087302  -191.49375214130623
380.7183054804776  -197.63750725304646
386.625394952225  -177.86902798782194
392.53248442397245  -140.2858875884342
398.4395738957199  -98.76964018540014
404.34666336746733  -61.18649978601229
410.25375283921477  -34.708602691038095
416.1608423109622  -22.112259726580533
422.06793178270965  -15.762616120855569
427.97502125445703  -10.338409457165085
433.8821107262045  -6.302358206526378
439.7892001979519  -5.273977017499419
445.3979518175909  -4.701828694009237
452.140387275242  -3.575927582573854
458.58448488078466  -2.4435408656577238
465.1820133816974  -4.4047879629968065
470.93567195807475  -4.100200345606936
476.5742573629246  -5.634069625793245
482.64244927481053  -3.221035250674163
