188.3449059556931  65696.53521939335
194.14767308031503  72001.49768499857
200.00433172145523  78242.12379891393
205.91207103662111  74956.2042070509
211.35082412112223  70367.93682110406
217.71652349844751  70440.74544955965
222.23200142077394  77150.78864802686
225.39832179400062  85817.92777938035
228.55900709727774  95536.00745632712
231.71211818390944  106666.6785376387
235.9938019395405  117033.60790891641
240.9359898451877  119773.79184454046
245.30810476166553  117555.20892317226
247.49474502355622  109204.05923931603
249.15003566710305  100085.29858688514
250.81002777934305  90089.71402319623
252.72934381407134  81662.37531027754
256.062783413291  71644.81814264398
260.2547948518923  63783.12446358046
265.40211503103654  55015.50942495823
271.4530156649761  54989.29831871424
277.0877710678779  62669.15244820992
283.0401197310579  71036.45240965084
289.0610114272491  76606.9081934636
294.7965962221574  75468.51219272934
300.69256194024604  74378.36845576245
306.5636133726043  77934.73900750688
312.43175175001574  82034.39430685448
318.3249449552821  81461.32421124677
323.7097241854545  75843.14568096446
328.0380873187274  67517.93964308445
331.56413553769204  59027.99293914584
335.628984657123  49915.99308792867
340.7641752701218  40913.93426567945
346.53040783061766  34059.72998287018
352.10243459855843  29027.197584019756
358.02976524253506  23672.643022742923
364.9275124871725  18359.277342706642
371.74842780618343  15644.971673882232
378.23453274483995  13235.006072002172
384.1516606998165  10417.312150770827
390.3649343350817  7848.623738857626
396.63824288125255  6289.062917338859
402.6042560719139  4618.104894283053
408.9411052742104  3136.449305211776
415.130104871202  2875.6620360162924
421.0196503695062  2982.8892888327246
427.06812254504547  1982.952605822531
432.8122845163067  671.5462836789084
438.7007440072843  981.3139029263111
444.5905450367243  1040.8845989354304
451.28333988353205  1138.580540390365
457.53338870807613  588.1473092661181
464.81924860695557  1039.560805690795
468.95267057136357  1330.7953195131267
